"","pid","ms_subclass","lot_area","overall_qual","overall_cond","year_built","year_remod/add","mas_vnr_area","bsmtfin_sf_1","bsmtfin_sf_2","bsmt_unf_sf","total_bsmt_sf","1st_flr_sf","2nd_flr_sf","low_qual_fin_sf","gr_liv_area","bsmt_full_bath","bsmt_half_bath","full_bath","half_bath","bedroom_abvgr","kitchen_abvgr","totrms_abvgrd","fireplaces","garage_yr_blt","garage_cars","garage_area","wood_deck_sf","open_porch_sf","enclosed_porch","3ssn_porch","screen_porch","pool_area","misc_val","mo_sold","yr_sold","saleprice","street_num","lot","zone","land","lot_location","land_sl","roof","roof_m","heat","sale_cond","al","condition1","buliding","build","extertior_qual","extertior","extertior_cond","CA","elec","func","driveway"
"535","0534128010","060",10382,7,6,1973,1973,240,859,32,216,1107,1107,983,0,2090,1,0,2,1,3,1,7,2,1973,2,484,235,204,228,0,0,0,350,11,2009,2e+05,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"536","0534128020","060",12732,7,6,1974,1974,0,560,42,150,752,1285,782,0,2067,0,0,2,1,3,1,7,2,1974,2,784,297,40,0,0,0,0,0,6,2009,206000,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"537","0534128100","060",12936,6,6,1972,1972,0,593,0,130,723,735,660,0,1395,0,1,1,1,3,1,6,1,1972,2,497,294,116,0,0,0,0,0,12,2009,162000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"538","0534128190","060",10400,6,7,1967,1997,256,0,0,932,932,1271,1369,0,2640,0,0,2,1,5,1,8,1,1967,2,515,0,120,0,0,168,0,0,5,2009,256900,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"539","0534129080","080",17871,6,5,1967,1976,359,528,0,1152,1680,1724,0,0,1724,1,0,1,1,3,1,7,1,1967,2,480,0,0,0,0,0,0,0,6,2009,197900,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"540","0534129370","020",9600,5,5,1969,1969,128,553,147,588,1288,1336,0,0,1336,0,1,2,0,3,1,6,1,1969,2,502,312,11,0,0,0,0,650,8,2009,163000,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"541","0534129380","020",9000,6,5,1969,1969,200,955,0,261,1216,1216,0,0,1216,1,0,1,0,3,1,5,0,1969,1,336,0,0,0,0,0,0,0,8,2009,113000,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"542","0534151120","060",13774,7,7,1977,1992,283,432,0,476,908,1316,972,0,2288,0,0,1,2,4,1,8,2,1977,2,520,321,72,0,0,156,0,0,11,2009,230000,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"543","0534152120","020",9650,6,5,1977,1977,360,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,1977,2,630,0,16,0,0,0,0,0,4,2009,167900,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"544","0534175080","020",10140,7,5,1998,1999,0,144,1127,379,1650,1680,0,0,1680,1,0,2,0,3,1,7,1,1998,2,583,78,73,0,0,0,0,0,6,2009,213250,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1
"545","0534177230","060",8400,8,6,2001,2001,0,643,0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2001,2,528,0,45,0,0,0,0,0,11,2009,227000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"546","0534200030","020",7130,5,6,1967,1967,0,648,0,216,864,864,0,0,864,0,1,1,0,2,1,5,0,1967,1,312,0,0,0,0,0,0,0,6,2009,130000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"547","0534202170","020",9600,5,5,1967,1967,0,0,0,1568,1568,1568,0,0,1568,0,0,1,1,3,1,7,0,1967,2,440,160,40,0,0,0,0,0,3,2009,143000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"548","0534226120","020",9100,5,6,1965,1965,0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1965,1,429,0,0,0,0,0,0,0,7,2009,117500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"549","0534250400","060",9600,7,5,1974,1974,252,698,0,467,1165,1165,896,0,2061,0,1,2,1,4,1,8,1,1974,2,498,0,77,0,0,196,0,0,5,2009,168500,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"550","0534251030","085",16500,6,5,1971,1971,509,962,0,270,1232,1320,0,0,1320,0,1,2,0,3,1,5,1,1971,2,495,0,20,0,0,0,0,0,5,2009,172500,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"551","0534252240","020",9790,6,5,1967,1967,0,251,630,491,1372,1342,0,0,1342,0,0,2,0,3,1,7,1,1967,2,457,0,0,0,0,197,0,0,9,2009,161500,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"552","0534275060","020",7436,4,7,1960,1960,0,734,0,160,894,894,0,0,894,1,0,1,0,2,1,5,1,1988,2,396,0,0,0,360,0,0,0,8,2009,141500,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"553","0534275100","020",8125,5,7,1959,1959,0,403,0,461,864,864,0,0,864,0,0,1,0,3,1,5,0,1960,1,308,0,0,0,0,0,0,0,9,2009,118000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"554","0534276040","020",9100,6,6,1959,1959,0,612,0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,2008,1,300,0,0,0,0,0,0,450,10,2009,127500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"555","0534277090","020",9450,4,5,1957,1957,160,775,0,265,1040,1362,0,0,1362,1,0,1,0,3,1,6,1,1982,3,768,0,0,84,0,0,0,0,5,2009,140000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"556","0534278070","020",13495,5,6,1956,1956,70,625,201,222,1048,1728,0,0,1728,1,0,2,0,3,1,7,1,1956,2,576,0,99,0,0,0,0,0,7,2009,177625,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"557","0534278230","090",11475,5,5,1958,1958,95,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,1968,3,888,0,25,0,0,0,0,0,7,2009,110000,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
"558","0534400050","020",10004,6,6,1964,1964,180,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,1964,2,472,0,0,0,0,152,0,0,2,2009,167000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"559","0534400290","020",9350,5,6,1961,1995,217,310,512,491,1313,1313,0,0,1313,1,0,1,1,3,1,6,1,1961,2,610,172,28,0,0,121,0,0,2,2009,153000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"560","0534402060","020",10500,5,5,1964,1964,144,998,0,294,1292,1292,0,0,1292,1,0,1,1,3,1,6,2,1964,2,520,0,32,0,0,92,0,0,7,2009,145100,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
"561","0534402140","020",11000,5,6,1966,1966,200,740,230,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,1966,2,480,0,58,0,0,0,0,0,11,2009,154000,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"562","0534402170","060",8970,5,6,1965,1965,0,388,0,356,744,825,1315,0,2140,0,0,2,1,4,1,7,1,1965,2,549,0,40,264,0,0,0,0,6,2009,177500,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"563","0534403370","080",12095,6,6,1964,1964,115,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1964,2,645,180,0,0,0,0,0,0,8,2009,158000,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"564","0534426110","020",9600,5,6,1959,1959,132,991,0,50,1041,1041,0,0,1041,1,0,1,0,3,1,6,0,1959,1,270,224,88,0,0,0,0,0,7,2009,124500,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"565","0534429150","080",11475,6,6,1961,1961,90,568,0,640,1208,1576,0,0,1576,1,0,1,0,4,1,7,1,1961,2,368,85,0,0,0,0,0,0,9,2009,174500,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"566","0534431130","020",9768,5,5,1955,1955,0,100,247,613,960,960,0,0,960,1,0,1,0,2,1,5,0,1955,1,330,0,70,0,0,0,0,0,2,2009,122000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"567","0534451110","050",7015,5,4,1950,1950,161,185,0,524,709,979,224,0,1203,1,0,1,0,3,1,5,1,1950,1,352,0,0,248,0,0,0,0,7,2009,110000,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"568","0534475185","020",12160,6,4,1953,1953,90,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,1953,2,505,0,0,0,162,0,0,0,2,2009,149500,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"569","0534475250","020",9900,6,5,1967,1967,0,1173,0,507,1680,1691,0,0,1691,1,0,1,0,2,1,5,0,1967,2,550,0,67,260,0,0,0,0,4,2009,175000,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"570","0534476150","020",9600,6,5,1953,1953,238,1285,0,131,1416,1644,0,0,1644,1,0,1,0,3,1,7,2,1953,2,418,110,0,0,0,0,0,0,10,2009,167000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"571","0534476320","020",9600,5,6,1956,1956,0,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1956,1,338,0,0,0,0,0,0,0,6,2009,128900,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"572","0534477110","050",9600,6,8,1950,2005,0,120,0,736,856,1112,556,0,1668,0,0,1,1,3,1,6,0,1950,1,271,0,0,0,0,0,0,0,9,2009,140000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
"573","0534478230","020",9600,5,7,1950,2007,0,607,0,506,1113,1113,0,0,1113,0,0,1,0,3,1,5,1,1950,1,264,0,80,120,0,0,0,0,7,2009,147000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"574","0535101120","090",8944,5,5,1967,1967,0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967,3,792,0,152,0,0,0,0,0,4,2009,124000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"575","0535104120","020",10573,6,6,1961,1961,3,1312,0,141,1453,1453,0,0,1453,1,0,2,0,3,1,6,1,1961,2,530,0,49,0,0,288,0,0,4,2009,187500,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"576","0535105100","020",9500,6,5,1963,1963,247,609,0,785,1394,1394,0,0,1394,1,0,1,1,3,1,6,2,1963,2,514,0,76,0,0,185,0,0,7,2009,159000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"577","0535125070","020",14695,6,8,1966,2008,210,1387,0,175,1562,1567,0,0,1567,1,0,2,0,2,1,5,2,1966,2,542,0,110,0,0,342,0,0,7,2009,256000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"578","0535125090","060",13600,7,6,1965,1990,176,454,0,314,768,1186,800,0,1986,0,0,2,1,3,1,7,3,1965,2,486,0,42,0,0,189,0,0,10,2009,205000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"579","0535126010","060",13000,6,6,1968,1968,576,448,0,448,896,1182,960,0,2142,0,0,2,1,4,1,8,1,1968,1,509,0,72,0,0,252,0,0,6,2009,193500,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"580","0535126100","020",13560,6,3,1968,1968,216,0,0,1392,1392,1392,0,0,1392,1,0,1,0,2,1,5,2,1968,2,576,0,0,240,0,0,0,0,7,2009,110000,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"581","0535150070","050",12513,4,4,1920,2007,0,0,0,715,715,1281,457,0,1738,0,0,2,0,4,1,7,1,1920,1,368,55,0,0,0,0,0,0,6,2009,104900,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"582","0535151040","020",8760,5,7,1956,1956,164,856,0,313,1169,1144,0,0,1144,1,0,1,0,3,1,6,0,1956,1,286,257,0,0,0,0,0,0,6,2009,150000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"583","0535152230","020",8400,6,3,1957,1957,0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957,2,442,114,0,0,0,216,0,0,6,2009,156500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"584","0535154060","020",12285,7,6,1960,1960,128,544,0,785,1329,1329,0,0,1329,0,0,1,1,3,1,5,2,1960,2,441,0,0,203,0,0,0,0,8,2009,176000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"585","0535154130","020",9240,6,8,1959,1998,0,708,0,280,988,988,0,0,988,1,0,2,0,3,1,6,0,1959,1,297,156,0,0,0,0,0,0,6,2009,149500,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"586","0535175030","020",9600,6,6,1958,1988,183,620,620,0,1240,1632,0,0,1632,1,0,2,0,3,1,6,1,1958,1,338,289,0,0,0,0,0,0,4,2009,139000,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"587","0535175050","020",12400,6,7,1958,1998,176,585,0,630,1215,1215,0,0,1215,0,0,1,0,3,1,6,0,1958,1,297,0,0,0,0,234,0,0,6,2009,155000,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"588","0535178040","020",8750,5,5,1956,1956,0,435,202,565,1202,1202,0,0,1202,0,1,1,0,3,1,6,0,1956,1,304,0,35,120,0,0,0,0,11,2009,120000,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"589","0535178120","020",8750,5,5,1955,1955,0,172,483,727,1382,1382,0,0,1382,0,1,1,0,3,1,6,0,1955,1,350,280,0,0,0,0,0,0,7,2009,153000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"590","0535179160","020",10400,4,5,1956,1956,0,155,750,295,1200,1200,0,0,1200,1,0,1,0,3,1,6,2,1956,1,294,0,189,140,0,0,0,0,11,2009,144000,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"591","0535300120","080",19296,6,5,1962,1962,399,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1991,2,884,0,0,252,0,0,0,0,5,2009,176000,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"592","0535301170","020",8532,5,6,1954,1990,650,1213,0,84,1297,1297,0,0,1297,0,1,1,0,3,1,5,1,1954,2,498,0,0,0,0,0,0,0,10,2009,153000,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"593","0535302120","090",9482,5,4,1958,1958,657,0,0,1866,1866,1866,0,0,1866,0,0,2,0,4,2,8,0,1958,2,495,0,0,0,0,0,0,0,12,2009,135000,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"594","0535303110","020",8128,6,7,1954,1954,80,490,0,572,1062,1062,0,0,1062,1,0,1,0,3,1,6,0,1954,1,297,0,0,0,0,0,0,0,2,2009,131000,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"595","0535303150","020",10634,5,6,1953,1953,0,428,180,0,608,1319,0,0,1319,1,0,1,0,3,1,5,0,1953,1,270,66,0,0,0,0,0,0,11,2009,123000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"596","0535304100","020",13070,5,5,1951,1951,0,308,0,323,631,1112,0,0,1112,0,0,1,0,2,1,5,0,1951,2,480,0,0,0,0,255,0,0,10,2009,126000,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"597","0535325290","020",10434,4,5,1955,1955,0,0,0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,1977,2,672,0,0,0,0,0,0,0,11,2009,115000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"598","0535351050","020",14559,5,7,1951,2000,70,650,180,178,1008,1363,0,0,1363,1,0,1,0,2,1,6,2,1951,1,288,324,42,0,0,168,0,2000,6,2009,164900,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"599","0535352090","030",8480,5,6,1945,1950,0,700,0,93,793,793,0,0,793,1,0,1,0,2,1,4,0,1945,1,240,0,0,0,0,0,0,0,8,2009,113000,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"600","0535353040","020",7626,5,8,1952,2005,0,931,0,100,1031,1031,0,0,1031,1,0,1,0,2,1,5,0,1952,1,230,0,0,0,0,0,0,0,3,2009,145500,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"601","0535353060","020",9533,5,5,1953,1953,140,0,0,0,0,1210,0,0,1210,0,0,1,1,2,1,7,0,1953,1,616,208,0,100,0,0,0,0,8,2009,102900,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"602","0535353140","190",10615,3,5,1900,1970,0,440,0,538,978,1014,685,0,1699,1,0,2,0,3,2,7,0,1920,2,420,0,74,0,0,0,0,0,8,2009,95000,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"603","0535353240","060",11419,7,7,1948,1999,0,699,0,0,699,801,726,0,1527,1,0,1,1,3,1,6,1,1948,2,410,0,0,134,0,0,0,0,12,2009,152500,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"604","0535354070","020",9600,5,6,1950,1950,0,390,0,810,1200,1200,0,0,1200,0,0,1,0,3,1,6,0,1950,1,246,126,0,0,0,0,0,0,8,2009,129900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"605","0535354100","020",8000,6,6,1948,2002,0,680,0,292,972,972,0,0,972,1,0,1,0,2,1,5,1,1948,1,240,0,0,0,0,0,0,0,5,2009,132000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"606","0535375010","020",5470,3,5,1958,1958,0,0,0,792,792,792,0,0,792,0,0,1,0,2,1,4,0,1958,1,366,0,90,0,0,0,0,0,8,2009,99900,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"607","0535375050","050",10410,5,7,1916,1987,0,0,0,660,660,808,704,144,1656,0,0,2,1,3,1,8,0,1916,1,180,0,0,0,140,0,0,0,8,2009,135000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"608","0535376060","060",10800,5,7,1939,2006,0,0,0,676,676,676,676,0,1352,0,1,2,0,4,1,7,0,1939,2,720,187,0,128,0,0,0,0,8,2009,149000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"609","0535377150","070",8146,4,8,1900,2003,0,0,0,405,405,717,322,0,1039,0,0,1,0,2,1,6,0,1940,1,281,0,0,168,0,111,0,0,5,2009,114000,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"610","0535378020","030",9022,5,8,1924,2006,0,0,0,768,768,792,0,0,792,0,0,1,0,2,1,5,0,1924,1,240,316,0,120,0,0,0,0,5,2009,109500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"611","0535378120","030",10230,5,7,1925,1950,0,0,0,1054,1054,1078,0,0,1078,0,0,1,0,3,1,6,0,1987,1,264,0,0,0,0,112,0,0,12,2009,125000,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"612","0535381040","050",10410,4,5,1915,1950,0,0,0,1313,1313,1313,0,1064,2377,0,0,2,0,3,1,8,1,1954,2,528,0,0,432,0,0,0,0,6,2009,142900,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
"613","0535382100","070",7200,7,9,1910,2008,0,0,0,560,560,930,760,0,1690,0,0,2,0,4,1,5,0,2008,2,624,0,0,112,0,0,0,0,8,2009,156500,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
"614","0535383070","050",5400,4,6,1920,1950,0,315,105,420,840,840,534,0,1374,0,0,1,0,2,1,6,0,1967,1,338,0,0,198,0,0,0,0,10,2009,105000,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"615","0535383110","030",10800,5,7,1920,1950,0,0,0,720,720,846,0,0,846,0,0,1,0,2,1,4,0,1980,2,576,0,0,0,0,0,0,0,6,2009,106000,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"616","0535383120","030",10800,3,5,1890,1998,0,0,0,630,630,725,0,0,725,0,0,1,1,1,1,4,0,1959,1,320,0,30,0,0,0,0,0,11,2009,78500,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"617","0535402010","090",9671,6,5,1969,1969,480,0,0,1248,1248,1248,1296,0,2544,0,0,2,2,6,2,12,0,1969,3,907,0,0,0,0,0,0,0,8,2009,190000,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"618","0535402090","020",10143,6,7,1963,1963,295,384,0,996,1380,1380,0,0,1380,0,0,1,1,3,1,6,0,1963,1,364,0,0,0,0,216,0,0,6,2009,154000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"619","0535402270","020",11500,6,4,1967,1967,0,872,60,108,1040,1040,0,0,1040,1,0,1,0,3,1,6,1,1967,2,480,0,0,156,0,0,0,0,5,2009,163000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"620","0535402330","090",11643,5,5,1969,1969,368,500,0,748,1248,1338,1296,0,2634,1,1,2,2,6,2,12,0,1969,4,968,0,0,0,0,0,0,0,8,2009,2e+05,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
"621","0535403190","020",8010,6,9,1958,2007,0,745,0,206,951,951,0,0,951,1,0,1,0,2,1,6,0,1985,2,480,0,0,42,0,0,0,450,9,2009,143500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"622","0535403210","020",10454,6,6,1957,1957,143,546,0,559,1105,1105,0,0,1105,0,0,1,0,3,1,5,0,1957,1,308,0,0,0,0,0,0,0,4,2009,135000,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"623","0535403280","020",8712,5,7,1957,2000,0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1968,1,756,0,0,0,0,0,0,0,5,2009,153000,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"624","0535425070","020",17600,6,5,1960,1960,30,1270,0,208,1478,1478,0,0,1478,1,0,2,0,3,1,6,2,1960,2,498,0,40,0,0,0,0,0,12,2009,157500,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"625","0535426150","020",9000,6,6,1958,1958,82,0,0,160,160,1142,0,0,1142,0,0,1,0,2,1,5,1,1958,1,384,0,28,64,0,0,0,0,4,2009,113500,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"626","0535450070","040",12144,5,7,1949,1950,0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949,1,288,0,28,0,0,0,0,0,9,2009,133000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"627","0535450160","090",8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1987,2,400,0,0,0,0,0,0,0,6,2009,92900,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"628","0535450200","050",8064,6,5,1950,1950,0,621,0,174,795,765,368,0,1133,0,0,1,0,3,1,5,0,1989,2,900,0,0,0,0,231,0,0,12,2009,128500,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
"629","0535451170","090",7200,4,5,1949,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1956,2,420,0,0,0,0,0,0,0,6,2009,90000,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
"630","0535451250","050",7200,5,4,1950,1982,0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950,1,240,0,0,168,0,0,0,0,5,2009,138000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"631","0535452090","020",7350,5,6,1958,1958,0,0,0,1041,1041,1041,0,0,1041,0,0,1,0,3,1,6,0,1958,1,294,0,0,0,0,0,0,0,3,2009,128000,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"632","0535452100","020",7560,5,6,1958,1965,0,504,0,525,1029,1339,0,0,1339,0,0,1,0,3,1,6,0,1958,1,294,0,0,0,0,0,0,0,5,2009,139000,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1
"633","0535452140","020",7200,5,7,1952,1952,0,630,102,0,732,732,0,0,732,1,0,1,0,2,1,4,0,1952,1,240,0,68,0,0,0,0,0,9,2009,118900,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"634","0535453100","080",8000,5,5,1959,1959,0,433,95,0,528,1183,0,0,1183,1,0,1,0,3,1,6,0,1959,1,288,0,0,0,0,0,0,0,7,2009,138000,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"635","0535453200","020",7931,5,5,1959,1959,0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1959,1,672,0,0,0,0,0,0,0,7,2009,132500,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"636","0535454100","050",10800,4,7,1949,1996,0,0,0,832,832,832,629,0,1461,0,0,2,0,4,1,6,0,1949,1,384,0,204,0,0,0,0,0,8,2009,133500,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"637","0535454160","050",8064,6,7,1948,1994,0,120,0,744,864,1064,0,431,1495,0,0,1,0,3,1,6,0,1994,2,576,180,36,0,0,0,0,0,8,2009,135000,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"638","0535475010","060",7570,6,5,1964,1964,420,0,0,780,780,993,813,0,1806,0,0,1,1,4,1,8,0,1964,2,483,0,55,0,0,0,0,0,3,2009,144750,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
